"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200346","2020","03/23/2021","142020.00","292000.00","0.4863"
"200100","2020","07/06/2021","260480.00","440000.00","0.592"
"200247","2020","11/18/2020","829920.00","1260000.00","0.658666667"
"201085","2020","12/31/2020","47180.00","90000.00","0.5242"
"201312","2020","08/03/2021","158700.00","270000.00","0.5877"
"20192","2020","12/07/2020","104030.00","193000.00","0.539"
"20023","2020","12/30/2020","101760.00","180000.00","0.5653"
"200443","2020","04/14/2021","84860.00","133500.00","0.6356"
"200192","2020","05/06/2021","134600.00","385855.00","0.3488"
"200929","2020","09/23/2021","140750.00","150000.00","0.9383"
"20420","2020","03/16/2021","81000.00","159900.00","0.5065"
"200035","2020","01/28/2021","54600.00","80000.00","0.6825"
"200956","2020","06/21/2021","24430.00","70000.00","0.349"
"20337","2020","02/02/2021","90340.00","169000.00","0.5345"
"20023","2020","11/02/2020","51020.00","75000.00","0.6802"
"2020112","2020","12/22/2020","143800.00","130000.00","1.106153846"
"201599","2020","09/29/2021","176000.00","360000.00","0.4888"
"200816","2020","05/26/2021","46600.00","466878.00","0.099811942"
"200149","2020","03/22/2021","91490.00","200000.00","0.45745"
"200898","2020","04/26/2021","2316580.00","3350000.00","0.6915"
"200228","2020","09/30/2021","223600.00","255000.00","0.8768"
"200319","2020","08/23/2021","86300.00","135000.00","0.6392"
"200519","2020","02/25/2021","114100.00","197100.00","0.5788"
"200047","2020","01/06/2021","238200.00","509000.00","0.4679"
"201343","2020","08/09/2021","214500.00","469000.00","0.4573"
"200198","2020","02/12/2021","474100.00","975000.00","0.4862"
"201037","2020","11/05/2020","102480.00","180000.00","0.569333333"
"200094","2020","04/13/2021","138410.00","285000.00","0.4856"
"200130","2020","03/08/2021","587440.00","1000000.00","0.5874"
"2000296","2020","05/04/2021","34970.00","71000.00","0.4925"
"200304","2020","09/29/2021","103320.00","155000.00","0.6665"
"20752","2020","05/06/2021","103390.00","275000.00","0.3759"
"200041","2020","11/30/2020","392070.00","545000.00","0.7193"
"200046","2020","11/10/2020","61150.00","35000.00","1.7471"
"200716","2020","09/15/2021","76440.00","157000.00","0.4868"
"200147","2020","03/16/2021","67800.00","601368.00","0.1127"
"200074","2020","01/15/2021","91810.00","146000.00","0.6288"
"200095","2020","07/09/2021","191300.00","386000.00","0.4955"
"200495","2020","01/14/2021","357490.00","570000.00","0.6271"
"200058","2020","10/19/2020","195720.00","275000.00","0.7117"
"200445","2020","04/26/2021","237500.00","375000.00","0.6333"
"200011","2020","10/05/2020","244290.00","313726.00","0.7786"
"200063","2020","06/21/2021","385300.00","1050000.00","0.3669"
"200554","2020","02/24/2021","210000.00","405000.00","0.5185"
"200300","2020","04/20/2021","221970.00","330000.00","0.6726"
"201269","2020","09/16/2021","107700.00","225000.00","0.4786"
"2000102","2020","12/29/2020","98000.00","180000.00","0.5444"
"200060","2020","11/18/2020","92820.00","169900.00","0.5463"
"10024","2001","05/14/2002","20000.00","50000.00","0.4"
"200402","2020","12/21/2020","0.00","3175000.00","0"
"200623","2020","08/09/2021","185190.00","295000.00","0.6277"
"200135","2020","04/22/2021","90000.00","198000.00","0.4545"
"200498","2020","02/17/2021","69510.00","112900.00","0.6156"
"20548","2020","03/22/2021","261800.00","350566.00","0.7467"
"200166","2020","12/02/2020","270600.00","496054.00","0.5455"
"200176","2020","03/11/2021","118160.00","157000.00","0.7526"
"20696","2020","04/26/2021","113190.00","120000.00","0.9432"
"200334","2020","05/14/2021","148680.00","395000.00","0.376405063"
"200112","2020","12/10/2020","419720.00","1150000.00","0.364973913"
"200193","2020","01/04/2021","687830.00","1370000.00","0.502"
"200278","2020","07/21/2021","145500.00","180500.00","0.806"
"20403","2020","07/08/2021","254730.00","545000.00","0.4673"
"200666","2020","08/23/2021","147330.00","290000.00","0.508"
"20516","2020","09/27/2021","174580.00","200000.00","0.8729"
"200141","2020","03/15/2021","207660.00","350000.00","0.5933"
"200691","2020","09/03/2021","123390.00","172000.00","0.7173"
"200151","2020","12/31/2020","145810.00","255000.00","0.5718"
"20426","2020","07/22/2021","151970.00","560000.00","0.2713"
"200120","2020","02/02/2021","61430.00","600000.00","0.1023"
"200236","2020","08/18/2021","107660.00","175000.00","0.6152"
"200214","2020","03/01/2021","238000.00","502000.00","0.4741"
"200265","2020","05/24/2021","73710.00","160000.00","0.4606875"
"20243","2020","12/24/2020","127000.00","260000.00","0.4884"
"200015","2020","10/07/2020","123200.00","248000.00","0.4967"
"201204","2020","09/09/2021","761180.00","616140.00","1.2354"
"201742","2020","09/17/2021","749770.00","1556000.00","0.4818"
"200727","2020","03/12/2021","4930030.00","6210000.00","0.7938"
"200005","2020","10/07/2020","200340.00","350000.00","0.5724"
"200463","2020","04/26/2021","109740.00","185000.00","0.5931"
"200027","2020","02/02/2021","867600.00","1650000.00","0.5258"
"2000323","2020","05/17/2021","37730.00","92000.00","0.410108696"
"20557","2020","05/19/2021","144980.00","293000.00","0.4948"
"200158","2020","07/12/2021","173450.00","350000.00","0.4955"
"200521","2020","09/24/2021","104690.00","160000.00","0.6543"
"200029","2020","10/05/2020","186200.00","309000.00","0.6025"
"200170","2020","01/21/2021","231100.00","418000.00","0.5528"
"200041","2020","11/04/2020","240030.00","295000.00","0.8136"
"200379","2020","05/17/2021","75170.00","118000.00","0.637"
"200856","2020","06/01/2021","137480.00","130000.00","1.0575"
"20000171","2020","06/09/2021","358120.00","610000.00","0.587"
"200057","2020","12/01/2020","372250.00","505000.00","0.7371"
"200101","2020","07/02/2021","63700.00","124000.00","0.5137"
"200317","2020","04/05/2021","228540.00","395000.00","0.5785"
"200009","2020","10/29/2020","51550.00","432000.00","0.1193"
"20619","2020","06/14/2021","91740.00","215000.00","0.4266"
"200417","2020","04/26/2021","53950.00","150000.00","0.359666667"
"200082","2020","12/28/2020","50510.00","50000.00","1.0102"
"200033","2020","02/19/2021","176920.00","160000.00","1.1057"
"20350","2020","01/20/2021","42560.00","178000.00","0.2391"
"20187","2020","01/28/2021","93310.00","5560.00","16.7823"
"20000254","2020","08/25/2021","226310.00","399900.00","0.5659"
"200842","2020","04/13/2021","501550.00","655000.00","0.7657"
"200694","2020","08/17/2021","50680.00","135500.00","0.37402214"
"20000059","2020","12/08/2020","153720.00","325000.00","0.4729"
"200028","2020","11/12/2020","159380.00","158000.00","1.0087"
"201002","2020","07/15/2021","50164.00","135000.00","0.3715"
"201430","2020","07/19/2021","373870.00","870000.00","0.4297"
"200264","2020","01/25/2021","121240.00","280000.00","0.433"
"2020338","2020","09/08/2021","146700.00","275000.00","0.533454545"
"200039","2020","11/04/2020","130130.00","197000.00","0.6605"
"200647","2020","08/16/2021","124620.00","227500.00","0.5477"
"200000375","2020","08/17/2021","65180.00","650000.00","0.100276923"
"200152","2020","04/13/2021","167190.00","425000.00","0.3933"
"2000164","2020","01/26/2021","176540.00","295000.00","0.5984"
"20057","2020","04/30/2021","142900.00","80000.00","1.7862"
"20369","2020","01/25/2021","25130.00","75000.00","0.335"
"20016","2020","11/17/2020","152120.00","280000.00","0.5432"
"2000327","2020","07/19/2021","110600.00","231000.00","0.4787"
"200387","2020","06/28/2021","81620.00","152900.00","0.5338"
"20685","2020","04/26/2021","251160.00","443235.00","0.566652002"
"200331","2020","12/07/2020","1120280.00","2200000.00","0.5092"
"200088","2020","02/22/2021","371690.00","625000.00","0.5947"
"200248","2020","03/18/2021","116590.00","178450.00","0.6533"
"2020029","2020","10/23/2020","106800.00","200000.00","0.534"
"200551","2020","06/21/2021","278320.00","520000.00","0.5352"
"200706","2020","03/09/2021","1140230.00","2800000.00","0.407225"
"201192","2020","07/12/2021","2315800.00","1370000.00","1.6903"
"2020086","2020","12/09/2020","112700.00","225000.00","0.5008"
"200590","2020","06/16/2021","473700.00","925000.00","0.5121"
"201758","2020","09/23/2021","542780.00","1075000.00","0.5049"
"200787","2020","08/23/2021","252300.00","510000.00","0.4947"
"200066","2020","01/11/2021","20800.00","42500.00","0.489411765"
"20000066","2020","12/23/2020","278310.00","450000.00","0.6184"
"201568","2020","09/23/2021","233900.00","460000.00","0.5084"
"20875","2020","06/14/2021","675290.00","1750000.00","0.3858"
"200054","2020","10/19/2020","484260.00","800000.00","0.605325"
"201307","2020","07/20/2021","186410.00","250000.00","0.7456"
"200593","2020","02/04/2021","1069110.00","1755000.00","0.6091"
"200091","2020","04/12/2021","130230.00","113500.00","1.1474"
"20278","2020","12/28/2020","106295.00","362000.00","0.2936"
"200587","2020","06/07/2021","168160.00","304900.00","0.5515"
"20691","2020","04/26/2021","6230.00","23323.00","0.2671"
"200020","2020","10/07/2020","111600.00","169999.00","0.65647445"
"200054","2020","05/26/2021","85020.00","80750.00","1.0528"
"201324","2020","08/05/2021","49100.00","84900.00","0.5783"
"20283","2020","04/21/2021","212730.00","365000.00","0.5828"
"2000438","2020","07/23/2021","138320.00","213750.00","0.6471"
"200049","2020","10/27/2020","244790.00","370000.00","0.6615"
"200225","2020","03/09/2021","195300.00","320000.00","0.6103"
"200365","2020","06/29/2021","192640.00","305000.00","0.6316"
"200067","2020","10/22/2020","193200.00","142500.00","1.3557"
"2020107","2020","12/21/2020","183200.00","319000.00","0.5742"
"201117","2020","08/10/2021","195600.00","347000.00","0.5636"
"200262","2020","11/20/2020","96000.00","174000.00","0.5517"
"20083","2020","01/19/2021","172550.00","290000.00","0.595"
"20194","2020","12/07/2020","101010.00","169000.00","0.5976"
"200000363","2020","08/10/2021","64720.00","331250.00","0.195381132"
"200485","2020","09/30/2021","234430.00","230000.00","1.0192"
"20014","2020","10/23/2020","73360.00","45000.00","1.6302"
"201458","2020","07/23/2021","1742090.00","3275000.00","0.5319"
"200110","2020","11/19/2020","58400.00","111500.00","0.5237"
"201380","2020","09/21/2021","82740.00","122000.00","0.6781"
"20159","2020","09/16/2021","53530.00","175000.00","0.3058"
"200019","2020","01/15/2021","912200.00","1179800.00","0.7731"
"200033","2020","06/01/2021","127100.00","225000.00","0.5648"
"200323","2020","03/08/2021","120970.00","240000.00","0.504"
"20034","2020","11/17/2020","149870.00","301000.00","0.4979"
"20000147","2020","01/21/2021","317100.00","457000.00","0.6938"
"201302","2020","07/19/2021","92610.00","156000.00","0.5936"
"20121","2020","12/15/2020","1330000.00","2210000.00","0.6018"
"200376","2020","03/04/2021","36090.00","45000.00","0.802"
"200170","2020","03/02/2021","138880.00","240000.00","0.578666667"
"2020320","2020","07/07/2021","178500.00","310000.00","0.5758"
"200283","2020","06/03/2021","73780.00","168000.00","0.4391"
"200527","2020","01/20/2021","228130.00","292500.00","0.779931624"
"201129","2020","06/28/2021","85400.00","5500.00","15.5272"
"200143","2020","09/01/2021","126300.00","260000.00","0.4857"
"200212","2020","11/12/2020","102400.00","152400.00","0.6719"
"200233","2020","04/05/2021","218730.00","370000.00","0.5911"
"200067","2020","03/11/2021","168370.00","220900.00","0.7622"
"201342","2020","07/06/2021","1009820.00","1950000.00","0.5178"
"20000160","2020","02/04/2021","93720.00","184900.00","0.5068"
"20547","2020","05/17/2021","103580.00","215000.00","0.4817"
"200854","2020","06/01/2021","190820.00","325000.00","0.5871"
"200023","2020","11/09/2020","475100.00","895000.00","0.5308"
"200257","2020","02/08/2021","120220.00","258000.00","0.4659"
"200395","2020","12/28/2020","37700.00","85000.00","0.4435"
"200044","2020","10/16/2020","141800.00","230000.00","0.6165"
"200024","2020","10/13/2020","200800.00","332000.00","0.6048"
"20246","2020","12/16/2020","46620.00","215000.00","0.2168"
"200059","2020","10/27/2020","141700.00","217000.00","0.6529"
"200079","2020","05/18/2021","146000.00","185000.00","0.7891"
"20338","2020","01/15/2021","70525.00","214000.00","0.3295"
"200046","2020","02/06/2021","25300.00","150000.00","0.1686"
"200302","2020","02/17/2021","179200.00","310000.00","0.578"
"200035","2020","04/29/2021","119000.00","100000.00","1.19"
"200063","2020","11/25/2020","958700.00","1400000.00","0.6847"
"201107","2020","06/02/2021","2276120.00","2246740.00","1.013076724"
"200458","2020","07/30/2021","166800.00","832000.00","0.2004"
"20096","2020","11/02/2020","14525.00","170000.00","0.085441176"
"200433","2020","06/07/2021","237160.00","311000.00","0.7625"
"200558","2020","06/07/2021","289800.00","440000.00","0.6586"
"200096","2020","03/02/2021","408280.00","703000.00","0.5807"
"200220","2020","12/18/2020","104300.00","180000.00","0.5794"
"201185","2020","06/15/2021","1063790.00","2085000.00","0.5102"
"201242","2020","06/24/2021","252000.00","410000.00","0.614634146"
"201149","2020","04/01/2021","14490.00","5800.00","2.4982"
"200808","2020","08/27/2021","303800.00","511000.00","0.5945"
"200000403","2020","09/02/2021","359690.00","545000.00","0.6599"
"20736","2020","07/20/2021","95480.00","177500.00","0.5379"
"200158","2020","12/11/2020","47780.00","45000.00","1.0617"
"200165","2020","04/01/2021","122700.00","110000.00","1.1154"
"200802","2020","08/26/2021","613000.00","1750000.00","0.350285714"
"20906","2020","06/22/2021","73647.00","165000.00","0.4463"
"20000202","2020","07/02/2021","194810.00","385000.00","0.506"
"200463","2020","01/29/2021","67970.00","293000.00","0.2319"
"20000219","2020","03/30/2021","389230.00","680000.00","0.5723"
"200138","2020","11/24/2020","225900.00","395000.00","0.5718"
"200039","2020","10/23/2020","238900.00","225000.00","1.0617"
"201672","2020","08/31/2021","986790.00","1500000.00","0.6578"
"20879","2020","09/01/2021","71360.00","148000.00","0.4821"
"200530","2020","09/28/2021","70210.00","70000.00","1.003"
"201061","2020","05/24/2021","1346660.00","2500000.00","0.5386"
"200294","2020","09/20/2021","213280.00","150000.00","1.4218"
"2020098","2020","12/23/2020","145900.00","245000.00","0.5955"
"2000305","2020","05/07/2021","218970.00","435900.00","0.5023"
"201522","2020","08/02/2021","392000.00","2250000.00","0.174222222"
"20789","2020","08/03/2021","78840.00","185000.00","0.4261"
"2000275","2020","06/18/2021","151690.00","335000.00","0.4528"
"201499","2020","09/09/2021","856400.00","1223300.00","0.7"
"200054","2020","11/19/2020","333750.00","765000.00","0.4362"
"201438","2020","08/31/2021","162700.00","201500.00","0.8074"
"200295","2020","04/26/2021","243200.00","390000.00","0.6235"
"20935","2020","06/28/2021","36456.00","89900.00","0.4055"
"200991","2020","05/26/2021","108800.00","238000.00","0.4571"
"20458","2020","08/18/2021","240590.00","382000.00","0.6298"
"200643","2020","04/01/2021","64890.00","155000.00","0.418645161"
"200417","2020","07/02/2021","439900.00","620000.00","0.7095"
"200051","2020","03/02/2021","218670.00","399900.00","0.5468"
"200720","2020","07/28/2021","183700.00","310000.00","0.5925"
"20136","2020","12/22/2020","1461390.00","1950000.00","0.7494"
"201265","2020","07/16/2021","110600.00","240000.00","0.460833333"
"200142","2020","11/24/2020","146790.00","270000.00","0.5436"
"20046","2020","10/20/2020","124060.00","157000.00","0.7901"
"20044","2020","02/03/2021","154900.00","265000.00","0.5845"
"20256","2020","12/31/2020","82370.00","126000.00","0.6537"
"200344","2020","12/23/2020","73780.00","127500.00","0.5786"
"200217","2020","06/04/2021","150630.00","400000.00","0.376575"
"200033","2020","11/16/2020","605020.00","1100000.00","0.55"
"200727","2020","03/18/2021","1493100.00","3600000.00","0.4147"
"200744","2020","07/21/2021","143200.00","260000.00","0.5507"
"200372","2020","06/14/2021","194700.00","365000.00","0.5334"
"2000236","2020","03/22/2021","571380.00","755000.00","0.7567"
"200069","2020","12/11/2020","1289700.00","1550000.00","0.832"
"200539","2020","01/22/2021","631820.00","1275000.00","0.4955"
"200640","2020","03/31/2021","133910.00","250000.00","0.5356"
"200178","2020","12/22/2020","111460.00","213000.00","0.5232"
"20000027","2020","10/30/2020","282870.00","439900.00","0.643"
"20049","2020","10/19/2020","25900.00","100000.00","0.259"
"200444","2020","01/08/2021","91000.00","121900.00","0.7465"
"20098","2020","02/11/2021","142870.00","247000.00","0.5784"
"20027","2020","12/16/2020","126650.00","155000.00","0.817"
"200057","2020","02/10/2021","172080.00","266000.00","0.6469"
"200081","2020","11/04/2020","429300.00","640000.00","0.6707"
"20754","2020","07/26/2021","364510.00","150000.00","2.43"
"20288","2020","05/03/2021","531790.00","1650000.00","0.32229697"
"200794","2020","09/28/2021","181440.00","406000.00","0.4468"
"200304","2020","05/03/2021","151480.00","315000.00","0.4808"
"200665","2020","04/01/2021","140200.00","183000.00","0.7661"
"20048","2020","10/27/2020","214060.00","500000.00","0.42812"
"200425","2020","04/16/2021","723200.00","950000.00","0.7612"
"20443","2020","02/23/2021","45430.00","350000.00","0.1298"
"20361","2020","05/27/2021","1399860.00","2250000.00","0.62216"
"200163","2020","11/30/2020","219740.00","285000.00","0.771"
"200303","2020","06/14/2021","130830.00","195000.00","0.6709"
"2020103","2020","12/28/2020","154100.00","235000.00","0.6557"
"200255","2020","11/23/2020","179400.00","335000.00","0.5355"
"200147","2020","11/04/2020","107240.00","200000.00","0.5362"
"200854","2020","08/25/2021","125740.00","250000.00","0.5029"
"200017","2020","11/16/2020","368700.00","565000.00","0.6525"
"200017","2020","12/14/2020","112700.00","55000.00","2.049090909"
"20751","2020","07/26/2021","212450.00","794000.00","0.2675"
"200690","2020","08/17/2021","200410.00","555000.00","0.361099099"
"201495","2020","07/28/2021","485590.00","830000.00","0.585"
"200971","2020","05/07/2021","320670.00","510000.00","0.6287"
"200847","2020","05/28/2021","111930.00","255000.00","0.4389"
"201018","2020","07/15/2021","119000.00","241000.00","0.4937"
"200064","2020","11/02/2020","343280.00","450000.00","0.7628"
"10043","2001","11/29/2001","29190.00","51000.00","0.572352941"
"200135","2020","03/08/2021","207370.00","350000.00","0.5924"
"200258","2020","03/30/2021","1225120.00","3800000.00","0.3224"
"20005","2020","10/02/2020","111620.00","200000.00","0.5581"
"200037","2020","10/16/2020","98300.00","110000.00","0.8936"
"20149","2020","12/22/2020","175700.00","176000.00","0.9982"
"200099","2020","03/08/2021","531070.00","933075.00","0.5691"
"200097","2020","12/22/2020","253750.00","458000.00","0.554"
"200846","2020","04/21/2021","679400.00","1400000.00","0.4852"
"200052","2020","01/20/2021","103800.00","25000.00","4.152"
"201319","2020","08/04/2021","64900.00","146000.00","0.4445"
"200164","2020","08/24/2021","495020.00","800000.00","0.6187"
"2020061","2020","11/17/2020","167800.00","315000.00","0.5326"
"201268","2020","06/22/2021","57750.00","106900.00","0.5402"
"200177","2020","07/12/2021","40300.00","32500.00","1.24"
"200167","2020","11/03/2020","178000.00","172000.00","1.0348"
"200237","2020","12/28/2020","119330.00","250000.00","0.4773"
"200316","2020","05/10/2021","292900.00","575000.00","0.509391304"
"200373","2020","12/21/2020","99900.00","155000.00","0.6445"
"20676","2020","07/02/2021","109540.00","230000.00","0.4762"
"200228","2020","03/03/2021","43980.00","53000.00","0.8298"
"200466","2020","08/16/2021","0.00","95000.00","0"
"200251","2020","05/17/2021","72940.00","160000.00","0.4558"
"200003","2020","10/05/2020","133900.00","269900.00","0.4961"
"200151","2020","05/25/2021","16730.00","53900.00","0.31038961"
"20136","2020","05/06/2021","111090.00","129000.00","0.8611"
"2020079","2020","12/01/2020","101100.00","184000.00","0.5494"
"200504","2020","07/02/2021","187930.00","380000.00","0.4945"
"200156","2020","01/04/2021","168900.00","285000.00","0.5926"
"20239","2020","03/25/2021","185290.00","367000.00","0.5048"
"2000154","2020","02/26/2021","140770.00","239900.00","0.5867"
"200448","2020","01/25/2021","103740.00","106000.00","0.9786"
"200345","2020","02/19/2021","118010.00","213000.00","0.554"
"200222","2020","11/25/2020","120120.00","255000.00","0.471"
"200189","2020","08/03/2021","836650.00","1425000.00","0.5871"
"20078","2020","07/15/2021","169140.00","319900.00","0.5287"
"200109","2020","09/13/2021","109700.00","250000.00","0.4388"
"200529","2020","06/01/2021","285800.00","390000.00","0.7328"
"200578","2020","03/15/2021","119490.00","178000.00","0.6712"
"2000482","2020","08/24/2021","302780.00","500000.00","0.6055"
"20009","2020","10/07/2020","178640.00","315000.00","0.5671"
"200006","2020","10/01/2020","1855280.00","35000.00","53.008"
"20029","2020","10/19/2020","203000.00","430000.00","0.472"
"200153","2020","12/02/2020","171000.00","308000.00","0.5551"
"20315","2020","05/12/2021","186340.00","380000.00","0.4903"
"201098","2020","07/29/2021","299600.00","600000.00","0.4993"
"200247","2020","06/23/2021","285900.00","505000.00","0.5661"
"200416","2020","04/23/2021","42630.00","118000.00","0.361271186"
"200116","2020","07/19/2021","245730.00","550000.00","0.4467"
"200058","2020","11/20/2020","150000.00","170000.00","0.8823"
"200124","2020","08/20/2021","310920.00","560000.00","0.5552"
"2000416","2020","07/09/2021","144290.00","275000.00","0.5246"
"200031","2020","12/10/2020","320230.00","615000.00","0.5206"
"20431","2020","07/27/2021","308210.00","600000.00","0.5136"
"200301","2020","02/10/2021","270800.00","410000.00","0.6604"
"200128","2020","08/26/2021","191820.00","275000.00","0.6975"
"20089","2020","01/26/2021","155120.00","240000.00","0.6463"
"200009","2020","10/15/2020","211470.00","185000.00","1.143"
"200401","2020","03/19/2021","86430.00","132000.00","0.6547"
"201194","2020","08/30/2021","43900.00","99000.00","0.4434"
"20412","2020","06/16/2021","1664880.00","2800000.00","0.5946"
"200732","2020","08/31/2021","884800.00","2360000.00","0.374915254"
"200243","2020","03/29/2021","181720.00","150000.00","1.2114"
"200063","2020","12/07/2020","67420.00","90000.00","0.7491"
"200002","2020","10/29/2020","126530.00","219000.00","0.5777"
"200747","2020","05/03/2021","166700.00","272000.00","0.6128"
"200430","2020","06/07/2021","242490.00","385000.00","0.6298"
"200513","2020","05/24/2021","207400.00","442000.00","0.4692"
"200080","2020","09/02/2021","760200.00","1210000.00","0.6282"
"20000026","2020","10/19/2020","272610.00","540000.00","0.5048"
"200047","2020","10/15/2020","253610.00","180000.00","1.408944444"
"200075","2020","11/17/2020","346600.00","530000.00","0.6539"
"200625","2020","08/12/2021","215170.00","395000.00","0.5447"
"200486","2020","01/27/2021","148400.00","269000.00","0.5516"
"2000193","2020","04/01/2021","259000.00","345000.00","0.7507"
"200036","2020","12/07/2020","107400.00","200000.00","0.537"
"200094","2020","12/09/2020","82390.00","150000.00","0.5492"
"200702","2020","08/19/2021","135310.00","295000.00","0.458677966"
"201588","2020","09/27/2021","75300.00","193000.00","0.3901"
"201061","2020","12/07/2020","164990.00","385000.00","0.428545455"
"200252","2020","02/04/2021","103120.00","145000.00","0.7111"
"20382","2020","06/07/2021","562450.00","1130000.00","0.497743363"
"200123","2020","11/25/2020","190160.00","327000.00","0.5815"
"201407","2020","08/24/2021","171900.00","325000.00","0.5289"
"200366","2020","12/16/2020","191900.00","160000.00","1.1993"
"200113","2020","03/22/2021","131600.00","236500.00","0.5564"
"200649","2020","08/23/2021","117190.00","210000.00","0.558"
"200377","2020","07/27/2021","75390.00","261000.00","0.288850575"
"200446","2020","12/31/2020","562100.00","1295000.00","0.434"
"200264","2020","11/23/2020","1798090.00","2300000.00","0.7817"
"200071","2020","01/19/2021","133100.00","200000.00","0.6655"
"200626","2020","07/21/2021","31500.00","335000.00","0.094029851"
"2000362","2020","06/10/2021","4831410.00","16065415.00","0.3007"
"20221","2020","12/08/2020","52605.00","300000.00","0.1753"
"200192","2020","02/05/2021","90500.00","175000.00","0.5171"
"20075","2020","06/10/2021","159150.00","297000.00","0.535858586"
"200617","2020","02/22/2021","904100.00","1100000.00","0.8219"
"200529","2020","03/01/2021","124600.00","349900.00","0.3561"
"20056","2020","12/11/2020","150430.00","259900.00","0.5787"
"20938","2020","06/29/2021","82983.00","245000.00","0.3387"
"200110","2020","08/18/2021","116600.00","300000.00","0.3886"
"200115","2020","11/23/2020","164490.00","261999.00","0.627826824"
"200279","2020","01/29/2021","169700.00","290000.00","0.5851"
"200611","2020","06/17/2021","109770.00","241500.00","0.4545"
"20021","2020","10/19/2020","145740.00","205000.00","0.7109"
"200427","2020","04/26/2021","176600.00","313600.00","0.5631"
"2000315","2020","07/12/2021","52010.00","95000.00","0.5474"
"200111","2020","07/15/2021","14900.00","2500.00","5.96"
"200263","2020","11/23/2020","207800.00","415000.00","0.5007"
"201724","2020","09/14/2021","397950.00","870000.00","0.4574"
"20000114","2020","12/21/2020","483330.00","869999.00","0.5555"
"200440","2020","08/03/2021","137090.00","231000.00","0.5934"
"200774","2020","09/15/2021","181600.00","370000.00","0.4908"
"200342","2020","12/11/2020","46400.00","75000.00","0.6186"
"2000046","2020","10/28/2020","202430.00","382000.00","0.5299"
"200077","2020","10/16/2020","889420.00","1410000.00","0.6307"
"200246","2020","08/31/2021","172530.00","355000.00","0.486"
"200551","2020","05/27/2021","121660.00","250000.00","0.4866"
"200299","2020","11/30/2020","371800.00","585000.00","0.6355"
"200437","2020","07/08/2021","238430.00","537500.00","0.4435"
"200037","2020","04/14/2021","296100.00","510000.00","0.5805"
"201293","2020","08/02/2021","209100.00","430000.00","0.4862"
"200795","2020","04/12/2021","187300.00","345000.00","0.5428"
"200128","2020","02/22/2021","137700.00","239900.00","0.5739"
"10141","2001","11/29/2001","46050.00","113000.00","0.407522124"
"200872","2020","06/09/2021","144100.00","300000.00","0.4803"
"200584","2020","07/06/2021","146930.00","85000.00","1.728588235"
"200195","2020","11/09/2020","190500.00","297000.00","0.6414"
"200215","2020","11/12/2020","2339960.00","2500000.00","0.9359"
"200164","2020","06/18/2021","232700.00","410000.00","0.5675"
"200849","2020","05/28/2021","146090.00","210000.00","0.6956"
"200039","2020","10/07/2020","1404410.00","2115500.00","0.6638"
"201303","2020","07/01/2021","2883090.00","3100000.00","0.93"
"200419","2020","12/29/2020","232400.00","460000.00","0.5052"
"201238","2020","08/30/2021","107820.00","205000.00","0.5259"
"20000208","2020","03/17/2021","132030.00","205000.00","0.644"
"2020206","2020","05/07/2021","76900.00","229900.00","0.3344"
"20632","2020","06/18/2021","131270.00","205000.00","0.6403"
"200323","2020","05/13/2021","212900.00","380000.00","0.560263158"
"200185","2020","06/11/2021","152200.00","250000.00","0.6088"
"20058","2020","04/30/2021","510.00","32000.00","0.0159"
"200469","2020","05/19/2021","74200.00","135000.00","0.5496"
"200246","2020","03/25/2021","206100.00","412000.00","0.5002"
"200017","2020","10/19/2020","319450.00","649000.00","0.4922"
"20216","2020","03/15/2021","451990.00","170000.00","2.6587"
"200343","2020","09/10/2021","286400.00","415000.00","0.6901"
"200191","2020","01/11/2021","81690.00","139900.00","0.5839"
"200004","2020","10/01/2020","207300.00","323400.00","0.641"
"200663","2020","07/30/2021","156900.00","120000.00","1.3075"
"200555","2020","01/28/2021","2096780.00","2802000.00","0.748315489"
"200197","2020","04/28/2021","113050.00","180000.00","0.628"
"200074","2020","02/17/2021","321940.00","540000.00","0.5961"
"200508","2020","08/16/2021","220740.00","360000.00","0.613166667"
"200242","2020","06/10/2021","170200.00","299000.00","0.5692"
"200056","2020","10/08/2020","152600.00","265000.00","0.5758"
"200698","2020","09/03/2021","82800.00","150000.00","0.552"
"201211","2020","05/06/2021","160370.00","327000.00","0.490428135"
"2020296","2020","06/11/2021","323500.00","490000.00","0.6602"
"200400","2020","07/01/2021","149240.00","270900.00","0.5509"
"20047","2020","06/23/2021","211900.00","340000.00","0.623235294"
"200297","2020","07/15/2021","222100.00","375000.00","0.5922"
"200435","2020","01/05/2021","96200.00","108000.00","0.8907"
"201089","2020","06/01/2021","2210700.00","2400000.00","0.9211"
"20049","2020","07/07/2021","348000.00","825000.00","0.4218"
"200052","2020","12/23/2020","43470.00","16000.00","2.716875"
"200335","2020","09/02/2021","96200.00","213000.00","0.4516"
"200229","2020","08/04/2021","106480.00","225000.00","0.4732"
"20495","2020","07/19/2021","381220.00","800100.00","0.4764"
"200021","2020","10/07/2020","1176490.00","1400000.00","0.8403"
"201547","2020","08/05/2021","1049580.00","2100000.00","0.4998"
"20183","2020","07/16/2021","163590.00","215000.00","0.760883721"
"200573","2020","02/03/2021","3647350.00","4750000.00","0.7678"
"201312","2020","09/29/2021","126400.00","255000.00","0.4956"
