"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200009","2020","10/01/2020","279200.00","405000.00","0.6893"
"20582","2020","08/24/2021","324240.00","550000.00","0.589527273"
"200536","2020","02/17/2021","114200.00","210000.00","0.543809524"
"20275","2020","04/26/2021","626990.00","1275000.00","0.4917"
"200525","2020","02/12/2021","141600.00","188000.00","0.7531"
"201242","2020","06/24/2021","54118680.00","435000.00","124.4107586"
"201344","2020","09/21/2021","172060.00","365000.00","0.4713"
"200875","2020","09/01/2021","148080.00","195650.00","0.7568"
"200090","2020","06/22/2021","139900.00","180000.00","0.7772"
"200101","2020","03/17/2021","548160.00","1375000.00","0.398661818"
"200741","2020","05/03/2021","94210.00","250000.00","0.3768"
"200171","2020","06/15/2021","126670.00","98000.00","1.2925"
"200136","2020","04/16/2021","173200.00","408000.00","0.4245"
"200536","2020","06/03/2021","255800.00","380000.00","0.6731"
"200064","2020","07/27/2021","127700.00","300000.00","0.4256"
"2020181","2020","04/16/2021","92700.00","165000.00","0.5618"
"200841","2020","05/27/2021","150640.00","245000.00","0.6148"
"201016","2020","06/03/2021","900.00","5500.00","0.163636364"
"2000338","2020","07/30/2021","194600.00","379000.00","0.5134"
"200120","2020","08/25/2021","178600.00","165000.00","1.0824"
"20457","2020","04/01/2021","90670.00","187000.00","0.48486631"
"20127","2020","11/10/2020","47215.00","211000.00","0.2237"
"20048","2020","10/23/2020","108000.00","204000.00","0.5294"
"2000010","2020","10/06/2020","264940.00","425000.00","0.6233"
"2000156","2020","01/20/2021","144740.00","222500.00","0.6505"
"200016","2020","10/05/2020","371400.00","575000.00","0.6459"
"20040","2020","02/10/2021","229700.00","362000.00","0.6345"
"200058","2020","10/26/2020","92600.00","170000.00","0.5447"
"200075","2020","05/06/2021","122980.00","220000.00","0.559"
"20545","2020","08/05/2021","413770.00","775000.00","0.5338"
"200029","2020","11/09/2020","298830.00","625000.00","0.4781"
"20214","2020","12/16/2020","91150.00","190000.00","0.4797"
"200547","2020","09/02/2021","250430.00","500000.00","0.5008"
"200710","2020","03/15/2021","18200.00","404086.00","0.045"
"201343","2020","09/21/2021","92960.00","190000.00","0.4892"
"200317","2020","05/04/2021","169060.00","383000.00","0.4414"
"200004","2020","12/02/2020","91450.00","175000.00","0.5225"
"200849","2020","04/14/2021","586040.00","900000.00","0.6511"
"201243","2020","08/31/2021","92260.00","165000.00","0.5591"
"2020115","2020","12/23/2020","181100.00","170000.00","1.0652"
"200971","2020","05/27/2021","165100.00","365000.00","0.4523"
"200100","2020","11/10/2020","285100.00","512000.00","0.5568"
"200242","2020","07/07/2021","189470.00","360000.00","0.5263"
"200508","2020","06/08/2021","144520.00","250000.00","0.578"
"200783","2020","03/30/2021","887250.00","2155000.00","0.4117"
"201073","2020","06/15/2021","111700.00","199990.00","0.5585"
"200010","2020","10/09/2020","310300.00","462000.00","0.6716"
"200049","2020","10/14/2020","144800.00","280500.00","0.5162"
"200939","2020","06/25/2021","93700.00","240000.00","0.3904"
"200032","2020","01/19/2021","87600.00","120000.00","0.73"
"200186","2020","12/14/2020","156500.00","255000.00","0.6137"
"200198","2020","05/12/2021","87810.00","99000.00","0.8869"
"200564","2020","07/26/2021","54690.00","93000.00","0.588"
"200326","2020","08/30/2021","205000.00","350000.00","0.5857"
"201006","2020","06/01/2021","133000.00","250000.00","0.532"
"200597","2020","02/05/2021","1790250.00","2595000.00","0.6898"
"200169","2020","06/04/2021","468090.00","760000.00","0.6159"
"200756","2020","05/03/2021","90800.00","156000.00","0.582"
"200359","2020","06/07/2021","159950.00","305000.00","0.5244"
"200234","2020","06/16/2021","195200.00","360000.00","0.5422"
"200530","2020","08/23/2021","442090.00","700000.00","0.631557143"
"200966","2020","05/20/2021","193300.00","355000.00","0.5445"
"200301","2020","12/02/2020","330750.00","815000.00","0.4058"
"200538","2020","07/16/2021","383190.00","705000.00","0.543531915"
"200442","2020","01/21/2021","146160.00","210000.00","0.696"
"200275","2020","11/24/2020","117400.00","227000.00","0.5171"
"200021","2020","11/09/2020","234370.00","380000.00","0.6167"
"200629","2020","06/22/2021","837560.00","3030303.00","0.276394803"
"200010","2020","10/02/2020","489020.00","729000.00","0.6708"
"20032","2020","12/23/2020","447900.00","868000.00","0.516"
"200132","2020","11/23/2020","224700.00","380000.00","0.5913"
"200083","2020","10/21/2020","160160.00","290000.00","0.5522"
"200985","2020","07/06/2021","150100.00","334250.00","0.449"
"200278","2020","12/09/2020","126980.00","222000.00","0.5719"
"201221","2020","06/01/2021","39340.00","60000.00","0.6556"
"20466","2020","08/25/2021","218820.00","368700.00","0.5934"
"200099","2020","11/03/2020","41760.00","46500.00","0.898"
"200803","2020","05/21/2021","161300.00","230000.00","0.7013"
"200944","2020","06/28/2021","135800.00","271000.00","0.5011"
"200025","2020","11/02/2020","188030.00","365000.00","0.5151"
"20753","2020","05/07/2021","33355.00","92000.00","0.3625"
"200070","2020","10/27/2020","107580.00","168000.00","0.6403"
"200345","2020","03/15/2021","178300.00","375000.00","0.4754"
"201226","2020","05/24/2021","189700.00","330000.00","0.5748"
"200082","2020","12/18/2020","132080.00","261900.00","0.5043"
"20407","2020","02/09/2021","44555.00","161000.00","0.2767"
"200405","2020","06/24/2021","224250.00","450000.00","0.4983"
"200128","2020","11/16/2020","128340.00","214000.00","0.5997"
"200833","2020","04/19/2021","175400.00","282900.00","0.62"
"200374","2020","12/16/2020","453180.00","985000.00","0.46"
"200054","2020","02/25/2021","45320.00","31500.00","1.438730159"
"200235","2020","12/24/2020","106620.00","200000.00","0.5331"
"201350","2020","09/27/2021","47880.00","124900.00","0.3833"
"201345","2020","08/10/2021","239500.00","450000.00","0.5322"
"200212","2020","06/01/2021","111800.00","230000.00","0.486"
"200412","2020","07/20/2021","151130.00","191000.00","0.7912"
"200452","2020","01/05/2021","415200.00","710000.00","0.5847"
"20533","2020","08/03/2021","1011220.00","1717500.00","0.5887"
"20072","2020","11/12/2020","243740.00","385000.00","0.633"
"200164","2020","12/21/2020","716870.00","1500000.00","0.4779"
"20344","2020","02/08/2021","113060.00","200000.00","0.5653"
"200620","2020","07/13/2021","179000.00","300000.00","0.5966"
"201047","2020","05/19/2021","405160.00","550000.00","0.7366"
"201514","2020","09/13/2021","188200.00","385000.00","0.4888"
"20186","2020","12/03/2020","116530.00","230000.00","0.5066"
"200334","2020","05/13/2021","153280.00","250000.00","0.6131"
"20498","2020","03/05/2021","24885.00","215000.00","0.1157"
"20000232","2020","08/05/2021","239890.00","530000.00","0.4526"
"200374","2020","06/02/2021","204820.00","390600.00","0.5243"
"200753","2020","03/30/2021","199900.00","400000.00","0.4997"
"200103","2020","07/07/2021","172800.00","329900.00","0.5237"
"20072","2020","11/02/2020","333410.00","529000.00","0.6302"
"20697","2020","04/26/2021","6860.00","7000.00","0.98"
"200146","2020","12/09/2020","459380.00","325000.00","1.4134"
"200577","2020","02/08/2021","993300.00","1564000.00","0.6351"
"200608","2020","06/22/2021","241400.00","430000.00","0.5613"
"200609","2020","02/17/2021","189400.00","335000.00","0.5653"
"200330","2020","06/11/2021","295780.00","439000.00","0.6737"
"20234","2020","03/30/2021","682360.00","1225000.00","0.557"
"200044","2020","10/07/2020","252700.00","350000.00","0.722"
"200211","2020","12/14/2020","140320.00","239900.00","0.5849"
"200258","2020","01/21/2021","317450.00","500000.00","0.6349"
"200399","2020","12/21/2020","541730.00","850000.00","0.637329412"
"200270","2020","01/25/2021","141900.00","235000.00","0.6038"
"200003","2020","10/01/2020","169540.00","210000.00","0.8073"
"200082","2020","07/22/2021","188100.00","407000.00","0.4621"
"20000220","2020","07/19/2021","118720.00","222500.00","0.5335"
"201200","2020","06/16/2021","449260.00","669000.00","0.6715"
"200204","2020","05/19/2021","153870.00","320000.00","0.4808"
"20006","2020","10/01/2020","51660.00","49150.00","1.051"
"200126","2020","04/27/2021","66500.00","70000.00","0.95"
"200509","2020","05/27/2021","98200.00","140000.00","0.7014"
"20055","2020","04/26/2021","244700.00","450000.00","0.5437"
"201707","2020","09/09/2021","841540.00","1450000.00","0.5803"
"200465","2020","01/06/2021","1042440.00","1725000.00","0.6043"
"200051","2020","10/26/2020","364790.00","642000.00","0.5682"
"200289","2020","11/25/2020","156200.00","225000.00","0.6942"
"200096","2020","01/11/2021","231100.00","415000.00","0.55686747"
"200170","2020","04/12/2021","126500.00","223750.00","0.5653"
"201427","2020","07/16/2021","1009610.00","1795000.00","0.5624"
"200063","2020","01/04/2021","455500.00","623000.00","0.7311"
"20148","2020","08/26/2021","26310.00","25000.00","1.0524"
"200411","2020","07/01/2021","209300.00","351500.00","0.5954"
"200071","2020","11/16/2020","88220.00","175000.00","0.5041"
"200521","2020","06/10/2021","198940.00","250000.00","0.7957"
"20046","2020","11/25/2020","214830.00","236000.00","0.9102"
"20329","2020","02/02/2021","191560.00","187500.00","1.0216"
"200006","2020","10/19/2020","171560.00","250000.00","0.6862"
"20323","2020","05/12/2021","1319010.00","2925000.00","0.45094359"
"200396","2020","04/05/2021","216200.00","380000.00","0.5689"
"200068","2020","02/02/2021","120170.00","206500.00","0.581937046"
"20000136","2020","01/13/2021","298980.00","514000.00","0.5816"
"200016","2020","11/16/2020","246680.00","450000.00","0.5481"
"200001","2020","10/01/2020","148890.00","259500.00","0.5737"
"20053","2020","10/21/2020","19420.00","32000.00","0.6068"
"200105","2020","11/02/2020","105200.00","180000.00","0.5844"
"201255","2020","06/25/2021","1901900.00","3395000.00","0.5602"
"20008","2020","10/06/2020","161600.00","302500.00","0.5342"
"200241","2020","01/11/2021","97300.00","182000.00","0.5346"
"2000546","2020","09/27/2021","253780.00","490000.00","0.5179"
"20023","2020","10/13/2020","91780.00","110000.00","0.8343"
"200674","2020","08/06/2021","123690.00","260000.00","0.4757"
"200258","2020","08/03/2021","164040.00","355500.00","0.4614"
"201228","2020","08/27/2021","130270.00","272000.00","0.4789"
"200538","2020","03/02/2021","78820.00","125000.00","0.6305"
"200076","2020","04/26/2021","166630.00","370000.00","0.4503"
"20025","2020","02/22/2021","165290.00","316000.00","0.523"
"200068","2020","05/25/2021","289400.00","625000.00","0.463"
"201786","2020","09/29/2021","1069740.00","3450000.00","0.310069565"
"200170","2020","04/05/2021","133210.00","257000.00","0.518326848"
"200096","2020","10/19/2020","1295700.00","1940000.00","0.6678"
"2000214","2020","03/09/2021","352560.00","725000.00","0.4862"
"200203","2020","07/22/2021","116330.00","200000.00","0.5816"
"200395","2020","06/25/2021","1435400.00","2000000.00","0.7177"
"200192","2020","01/11/2021","148780.00","150000.00","0.9918"
"200071","2020","04/07/2021","38640.00","365000.00","0.105863014"
"201316","2020","07/28/2021","248360.00","495000.00","0.5017"
"201012","2020","07/06/2021","93240.00","260000.00","0.358615385"
"20017","2020","10/07/2020","35420.00","110000.00","0.322"
"200086","2020","12/21/2020","211400.00","90000.00","2.3488"
"200041","2020","12/11/2020","251860.00","485000.00","0.5192"
"2000310","2020","07/07/2021","329000.00","650000.00","0.5061"
"20037","2020","01/05/2021","128800.00","245000.00","0.5257"
"201152","2020","08/25/2021","89928.00","248000.00","0.3626"
"20089","2020","11/09/2020","111440.00","167500.00","0.6653"
"200000356","2020","08/04/2021","188660.00","370000.00","0.5098"
"200428","2020","01/04/2021","176000.00","310000.00","0.5677"
"200787","2020","09/20/2021","215100.00","400000.00","0.5377"
"200575","2020","07/09/2021","80680.00","125000.00","0.6454"
"200081","2020","10/16/2020","2258480.00","3600000.00","0.6273"
"200125","2020","08/02/2021","0.00","600000.00","0"
"2000314","2020","05/12/2021","280840.00","525000.00","0.5349"
"200066","2020","01/22/2021","4600.00","190000.00","0.0242"
"201580","2020","09/27/2021","192300.00","525000.00","0.366285714"
"200440","2020","04/13/2021","116760.00","200000.00","0.5838"
"200181","2020","01/26/2021","188930.00","235000.00","0.8039"
"200036","2020","10/09/2020","190750.00","350000.00","0.545"
"200292","2020","06/08/2021","98420.00","200000.00","0.4921"
"20884","2020","06/15/2021","71883.00","250000.00","0.2875"
"200335","2020","12/08/2020","303500.00","522500.00","0.5808"
"200352","2020","03/25/2021","79100.00","215000.00","0.367906977"
"200013","2020","10/02/2020","343280.00","539000.00","0.636883117"
"20076","2020","11/09/2020","908040.00","1449000.00","0.6266"
"200166","2020","12/16/2020","133020.00","305000.00","0.4361"
"200111","2020","05/07/2021","30390.00","100000.00","0.3039"
"200480","2020","06/28/2021","155060.00","228000.00","0.68"
"200608","2020","08/06/2021","308790.00","492000.00","0.6276"
"200551","2020","06/29/2021","297440.00","540500.00","0.5503"
"201291","2020","09/23/2021","115100.00","245000.00","0.4697"
"2000510","2020","09/09/2021","0.00","573879.00","0"
"20980","2020","07/09/2021","82798.00","233000.00","0.3553"
"200118","2020","09/07/2021","186900.00","390000.00","0.4792"
"200288","2020","02/03/2021","393600.00","580000.00","0.6786"
"200141","2020","11/20/2020","266700.00","545000.00","0.4893"
"200258","2020","11/19/2020","225400.00","365000.00","0.6175"
"20245","2020","12/28/2020","64830.00","155000.00","0.4182"
"200829","2020","05/25/2021","106190.00","140000.00","0.7585"
"200314","2020","12/18/2020","196910.00","265000.00","0.743"
"200046","2020","10/21/2020","125720.00","215000.00","0.584744186"
"20394","2020","06/08/2021","234360.00","460000.00","0.5094"
"200338","2020","02/12/2021","145150.00","220000.00","0.6597"
"200429","2020","07/28/2021","214470.00","410000.00","0.523"
"20065","2020","10/30/2020","76870.00","120000.00","0.6405"
"20913","2020","06/22/2021","82099.00","330000.00","0.248784848"
"200540","2020","06/22/2021","140080.00","302000.00","0.4638"
"200449","2020","01/11/2021","132500.00","210000.00","0.6309"
"200062","2020","03/04/2021","73540.00","65000.00","1.1313"
"201305","2020","08/02/2021","294600.00","575000.00","0.5123"
"200031","2020","10/14/2020","331200.00","535000.00","0.619"
"200682","2020","09/01/2021","53460.00","90000.00","0.594"
"200029","2020","10/15/2020","131510.00","234500.00","0.5608"
"200080","2020","01/25/2021","79740.00","195000.00","0.4089"
"200380","2020","06/22/2021","237720.00","475000.00","0.5004"
"2020138","2020","01/22/2021","170000.00","181000.00","0.9392"
"200035","2020","11/04/2020","380900.00","510000.00","0.7468"
"200713","2020","04/19/2021","98600.00","175000.00","0.563428571"
"200810","2020","04/06/2021","2224810.00","1900000.00","1.1709"
"200267","2020","04/06/2021","176800.00","235000.00","0.7523"
"2000435","2020","07/21/2021","302460.00","624000.00","0.4847"
"201087","2020","06/16/2021","150700.00","395000.00","0.381518987"
"200053","2020","10/19/2020","150600.00","295000.00","0.5105"
"200511","2020","02/23/2021","142380.00","251000.00","0.5672"
"200121","2020","04/19/2021","148640.00","255000.00","0.5829"
"20064","2020","08/31/2021","186770.00","209000.00","0.8936"
"200106","2020","01/25/2021","104250.00","208000.00","0.501201923"
"20541","2020","03/18/2021","7280.00","20000.00","0.364"
"200605","2020","03/22/2021","105070.00","215000.00","0.488697674"
"20249","2020","12/16/2020","64050.00","239000.00","0.2679"
"200457","2020","01/06/2021","278300.00","480000.00","0.5797"
"200000411","2020","09/10/2021","3770.00","180000.00","0.020944444"
"201029","2020","07/07/2021","130270.00","244900.00","0.5319"
"2000225","2020","05/19/2021","164430.00","308000.00","0.5338"
"200116","2020","04/14/2021","39620.00","43500.00","0.9108"
"200657","2020","08/02/2021","49350.00","101000.00","0.4886"
"200057","2020","11/03/2020","20000.00","15000.00","1.333333333"
"200266","2020","07/08/2021","125800.00","260000.00","0.4838"
"20450","2020","08/16/2021","109550.00","235000.00","0.4661"
"20682","2020","04/26/2021","13440.00","29547.00","0.4548"
"200035","2020","11/02/2020","224050.00","315000.00","0.7112"
"200152","2020","09/16/2021","0.00","601291.00","0"
"200313","2020","06/02/2021","295530.00","540000.00","0.5472"
"201374","2020","09/29/2021","122150.00","264502.00","0.4618"
"200864","2020","04/19/2021","666680.00","1888750.00","0.352974189"
"200081","2020","03/11/2021","72420.00","161000.00","0.4498"
"2011391","2020","03/15/2021","49350.00","80000.00","0.616875"
"20035","2020","04/13/2021","242190.00","350000.00","0.6919"
"20829","2020","06/02/2021","75915.00","251000.00","0.3024"
"200426","2020","04/29/2021","90480.00","140000.00","0.6462"
"200314","2020","05/06/2021","333400.00","675000.00","0.493925926"
"200145","2020","02/03/2021","61390.00","159000.00","0.386100629"
"200492","2020","08/03/2021","199030.00","375000.00","0.5307"
"200000370","2020","08/12/2021","83780.00","150000.00","0.5585"
"20200","2020","02/12/2021","210799.00","425432.00","0.4954"
"200506","2020","05/07/2021","94560.00","200000.00","0.4728"
"200068","2020","10/23/2020","136290.00","254900.00","0.534680267"
"201035","2020","06/07/2021","15600.00","638900.00","0.024416967"
"200190","2020","07/20/2021","576300.00","462500.00","1.246"
"20270","2020","04/12/2021","414260.00","667600.00","0.62052127"
"20278","2020","01/08/2021","17300.00","18500.00","0.935135135"
"201443","2020","09/01/2021","158700.00","325000.00","0.4883"
"200073","2020","05/04/2021","232100.00","230000.00","1.0091"
"200475","2020","05/04/2021","233200.00","376100.00","0.62"
"200094","2020","09/07/2021","325500.00","1475000.00","0.220677966"
"200222","2020","12/18/2020","127180.00","230000.00","0.5529"
"200034","2020","11/02/2020","112420.00","196000.00","0.5735"
"200388","2020","12/18/2020","2593570.00","5450000.00","0.4758"
"200378","2020","06/21/2021","118930.00","225000.00","0.5285"
"20392","2020","02/03/2021","30940.00","70000.00","0.442"
"20108","2020","11/05/2020","39095.00","150000.00","0.2606"
"200630","2020","03/22/2021","105800.00","237000.00","0.4464"
"2012861","2020","07/26/2021","88130.00","696000.00","0.1266"
"20554","2020","05/18/2021","70130.00","150000.00","0.4675"
"200066","2020","04/15/2021","117800.00","195750.00","0.6017"
"200014","2020","10/14/2020","301200.00","525462.00","0.5732"
"10944","2001","05/24/2002","121510.00","251000.00","0.484103586"
"200585","2020","06/22/2021","154000.00","272500.00","0.5651"
"200196","2020","03/30/2021","41370.00","75000.00","0.5516"
"200064","2020","02/24/2021","277800.00","395000.00","0.7032"
"2020153","2020","02/05/2021","204100.00","335000.00","0.6092"
"200450","2020","05/06/2021","131910.00","240000.00","0.5496"
"20930","2020","06/28/2021","45220.00","157000.00","0.288"
"200022","2020","01/15/2021","545700.00","850000.00","0.642"
"200293","2020","02/11/2021","226000.00","405000.00","0.558"
"200305","2020","08/05/2021","182700.00","330000.00","0.5536"
"200701","2020","07/22/2021","253800.00","375000.00","0.6768"
"200314","2020","01/29/2021","113710.00","266500.00","0.4266"
"201027","2020","07/07/2021","229110.00","525000.00","0.4364"
"200233","2020","02/09/2021","113040.00","172500.00","0.6553"
"200176","2020","11/12/2020","218470.00","317000.00","0.6891"
"200254","2020","11/20/2020","793940.00","1230000.00","0.6454"
"200362","2020","06/29/2021","447240.00","750000.00","0.5963"
"200528","2020","09/29/2021","189560.00","275000.00","0.6893"
"2000352","2020","06/01/2021","140870.00","290000.00","0.4857"
"200502","2020","01/15/2021","1145970.00","1400000.00","0.8185"
"200652","2020","07/27/2021","237900.00","460000.00","0.5171"
"20057","2020","12/14/2020","93170.00","168000.00","0.5545"
"200194","2020","08/04/2021","204600.00","469000.00","0.436247335"
"2000027","2020","10/19/2020","265570.00","425000.00","0.6248"
"200035","2020","10/20/2020","263900.00","450000.00","0.5864"
"200106","2020","12/03/2020","668400.00","985000.00","0.6785"
"200159","2020","01/05/2021","138760.00","240000.00","0.5781"
"200471","2020","01/11/2021","339100.00","280000.00","1.211"
"20265","2020","12/22/2020","57295.00","140000.00","0.40925"
"200001","2020","10/01/2020","75040.00","65000.00","1.154461538"
"200145","2020","11/24/2020","156100.00","330000.00","0.473"
"200110","2020","10/28/2020","114800.00","163000.00","0.7042"
"200968","2020","06/25/2021","111230.00","210000.00","0.5296"
"200834","2020","08/19/2021","109940.00","220000.00","0.4997"
"20842","2020","06/04/2021","83754.00","285000.00","0.2938"
"200058","2020","10/16/2020","286900.00","564000.00","0.5086"
"200733","2020","08/31/2021","464800.00","535000.00","0.8687"
"200145","2020","12/01/2020","219300.00","355000.00","0.6177"
"201595","2020","09/28/2021","113000.00","255000.00","0.4431"
"201506","2020","07/30/2021","952140.00","1800000.00","0.5289"
"2020021","2020","10/19/2020","271100.00","410000.00","0.6612"
"200537","2020","06/16/2021","384510.00","665000.00","0.5782"
"20016","2020","10/26/2020","248970.00","356500.00","0.6983"
"2000178","2020","03/30/2021","71400.00","55000.00","1.298181818"
"2000104","2020","12/04/2020","131180.00","230000.00","0.5703"
"200209","2020","05/03/2021","19300.00","10000.00","1.93"
"200042","2020","01/05/2021","205140.00","225000.00","0.911733333"
"20085","2020","01/19/2021","122920.00","290000.00","0.4238"
"200449","2020","07/12/2021","289770.00","625000.00","0.4636"
"200051","2020","11/18/2020","383200.00","600000.00","0.6386"
"200456","2020","01/05/2021","2036160.00","2500000.00","0.8144"
"20361","2020","02/19/2021","134660.00","222000.00","0.6065"
"20355","2020","05/26/2021","858830.00","1320000.00","0.6506"
"200028","2020","10/13/2020","174440.00","237000.00","0.736"
"200206","2020","11/10/2020","1675170.00","3700000.00","0.4527"
"20019","2020","10/08/2020","57120.00","110000.00","0.5192"
"200094","2020","12/22/2020","101640.00","180000.00","0.5646"
"200008","2020","10/06/2020","59700.00","642113.00","0.0929"
"200148","2020","11/30/2020","336770.00","665000.00","0.506421053"
"200030","2020","10/19/2020","147860.00","224000.00","0.66"
"200065","2020","01/07/2021","133960.00","270000.00","0.4961"
"200103","2020","08/03/2021","60160.00","387700.00","0.155171524"
"200831","2020","04/09/2021","531790.00","1150000.00","0.4624"
"200663","2020","03/31/2021","18800.00","97000.00","0.193814433"
"200484","2020","05/19/2021","74600.00","485900.00","0.1535"
"200130","2020","01/20/2021","156590.00","222000.00","0.7053"
"200281","2020","11/24/2020","325400.00","895000.00","0.3635"
"200925","2020","05/11/2021","175400.00","402000.00","0.436318408"
"200523","2020","06/14/2021","283510.00","675000.00","0.42"
"20110","2020","03/05/2021","272300.00","389000.00","0.7"
"201187","2020","05/03/2021","36470.00","53000.00","0.688113208"
"200215","2020","04/14/2021","10920.00","20000.00","0.546"
"201396","2020","07/14/2021","713160.00","1895000.00","0.3763"
"20021","2020","12/23/2020","162300.00","307500.00","0.5278"
"200206","2020","12/22/2020","427200.00","260000.00","1.643"
"200670","2020","04/05/2021","101900.00","170000.00","0.5994"
"200520","2020","09/13/2021","157000.00","330000.00","0.4757"
"200013","2020","12/01/2020","100700.00","118000.00","0.8533"
"20145","2020","01/05/2021","1831900.00","2549000.00","0.7186"
"20253","2020","12/31/2020","82250.00","175000.00","0.47"
"20811","2020","05/26/2021","74305.00","275000.00","0.2702"
"200161","2020","11/02/2020","368970.00","621000.00","0.594154589"
"201163","2020","08/11/2021","233310.00","399900.00","0.5834"
"200541","2020","06/17/2021","24220.00","47500.00","0.5098"
"200159","2020","05/24/2021","410850.00","645000.00","0.6369"
"20038","2020","02/03/2021","141690.00","285000.00","0.497157895"
"200000399","2020","09/01/2021","231620.00","415000.00","0.5581"
"200631","2020","02/16/2021","1372560.00","2660000.00","0.516"
"200161","2020","08/17/2021","209910.00","380900.00","0.551"
"200508","2020","07/02/2021","313040.00","480000.00","0.6521"
"2000166","2020","01/28/2021","141830.00","263000.00","0.5392"
"200202","2020","08/23/2021","30860.00","600000.00","0.0514"
"200374","2020","04/06/2021","19670.00","15000.00","1.311333333"
"200736","2020","03/23/2021","159400.00","370000.00","0.4308"
"20237","2020","03/22/2021","180600.00","315000.00","0.5733"
"200217","2020","05/21/2021","101600.00","220900.00","0.4599"
"201170","2020","04/27/2021","39550.00","969000.00","0.040815273"
"200000335","2020","07/16/2021","192960.00","310000.00","0.6224"
"201187","2020","08/27/2021","458300.00","2000000.00","0.2291"
"200614","2020","08/02/2021","53990.00","114900.00","0.4698"
"200561","2020","06/08/2021","198100.00","270000.00","0.7337"
"200037","2020","11/03/2020","269920.00","600000.00","0.4498"
"2020013","2020","10/14/2020","75600.00","255000.00","0.2964"
"200969","2020","05/24/2021","18200.00","539224.00","0.0337"
"200850","2020","09/15/2021","443400.00","770000.00","0.5758"
"200035","2020","03/10/2021","280700.00","395000.00","0.7106"
"200239","2020","07/06/2021","248080.00","450100.00","0.5511"
"2000469","2020","08/12/2021","75500.00","627105.00","0.120394511"
"20000003","2020","10/06/2020","245140.00","390000.00","0.6285"
"200554","2020","06/22/2021","473060.00","850000.00","0.5565"
"200094","2020","11/02/2020","150460.00","274900.00","0.5473"
"200261","2020","03/05/2021","1643010.00","1050000.00","1.5647"
"200149","2020","03/03/2021","143850.00","250000.00","0.5754"
"20165","2020","11/30/2020","84500.00","152000.00","0.5559"
"20000118","2020","03/05/2021","112350.00","207000.00","0.5427"
"200960","2020","06/30/2021","90600.00","165000.00","0.549"
"200318","2020","12/18/2020","72870.00","105000.00","0.694"
"200380","2020","03/08/2021","189330.00","345000.00","0.5487"
"200748","2020","09/07/2021","1068500.00","1400000.00","0.7632"
"200127","2020","12/15/2020","329100.00","557160.00","0.5906"
"2000006","2020","11/12/2020","246640.00","435000.00","0.5669"
"200027","2020","01/25/2021","362440.00","384500.00","0.9426"
"20056","2020","02/05/2021","139100.00","270000.00","0.5151"
"20011","2020","12/07/2020","149190.00","235000.00","0.6348"
"200185","2020","02/03/2021","197100.00","306000.00","0.6441"
"201667","2020","08/30/2021","562240.00","1400000.00","0.4016"
"201209","2020","05/19/2021","3150.00","5371.00","0.5864"
"20324","2020","05/17/2021","161350.00","312000.00","0.5171"
"200027","2020","10/26/2020","110320.00","175000.00","0.6304"
"20597","2020","09/07/2021","721910.00","1125000.00","0.6416"
"200753","2020","09/07/2021","172410.00","315000.00","0.5473"
"201365","2020","08/16/2021","201100.00","540000.00","0.3724"
"200497","2020","01/29/2021","109800.00","200000.00","0.549"
"20500","2020","03/08/2021","47915.00","200000.00","0.2395"
"200366","2020","06/10/2021","348300.00","399500.00","0.8718"
"201520","2020","09/14/2021","90200.00","165000.00","0.546666667"
"200153","2020","01/11/2021","114660.00","178900.00","0.6409"
"200658","2020","06/30/2021","154930.00","299000.00","0.5181"
"200439","2020","07/30/2021","205660.00","370000.00","0.5558"
"200185","2020","08/18/2021","265570.00","650000.00","0.4085"
"200410","2020","07/13/2021","289870.00","540000.00","0.5367"
"200057","2020","12/30/2020","124640.00","193000.00","0.6458"
"200337","2020","07/01/2021","125510.00","197000.00","0.6371"
"20867","2020","06/11/2021","264670.00","70000.00","3.781"
"2020165","2020","02/16/2021","201700.00","280000.00","0.7203"
"201075","2020","12/18/2020","127400.00","225000.00","0.5662"
"2020193","2020","04/27/2021","93900.00","124000.00","0.7572"
"200529","2020","02/12/2021","83200.00","125000.00","0.6656"
"201333","2020","08/09/2021","181300.00","450000.00","0.4028"
"200116","2020","01/27/2021","176820.00","420000.00","0.421"
"200167","2020","04/09/2021","214140.00","260000.00","0.8236"
"200105","2020","11/17/2020","217710.00","40000.00","5.4427"
"200185","2020","07/01/2021","134310.00","252000.00","0.53297619"
"20428","2020","07/26/2021","119560.00","239610.00","0.4989"
"20621","2020","04/12/2021","132370.00","240000.00","0.5515"
"200037","2020","12/31/2020","229010.00","435000.00","0.5264"
"20067","2020","12/28/2020","176120.00","274900.00","0.6406"
"20590","2020","06/02/2021","78010.00","170000.00","0.4588"
"200412","2020","07/15/2021","127260.00","260000.00","0.4894"
"20799","2020","08/05/2021","122650.00","236000.00","0.5197"
"200869","2020","06/02/2021","162190.00","330000.00","0.4914"
"200646","2020","02/19/2021","244930.00","627000.00","0.3906"
"200277","2020","11/25/2020","896560.00","1598000.00","0.561"
"2000536","2020","09/23/2021","73320.00","150000.00","0.4888"
"200947","2020","09/30/2021","117860.00","225000.00","0.5238"
"200251","2020","06/15/2021","267100.00","471000.00","0.567"
"200014","2020","10/06/2020","130200.00","233000.00","0.558798283"
"200033","2020","11/16/2020","230760.00","405000.00","0.5697"
