"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"201121","2020","06/28/2021","192600.00","360000.00","0.535"
"201741","2020","09/17/2021","2329040.00","3350000.00","0.6952"
"200543","2020","06/02/2021","190900.00","300000.00","0.6363"
"20264","2020","01/05/2021","70530.00","155000.00","0.455"
"200209","2020","01/13/2021","158310.00","245000.00","0.6461"
"200641","2020","06/28/2021","164400.00","213000.00","0.7718"
"201233","2020","06/15/2021","93309.00","337000.00","0.276881306"
"200240","2020","11/13/2020","27600.00","60101.00","0.4592"
"200021","2020","04/28/2021","7110.00","130000.00","0.054692308"
"200304","2020","01/25/2021","103680.00","220000.00","0.4712"
"20000117","2020","12/29/2020","114580.00","253850.00","0.451368919"
"2020314","2020","07/01/2021","188000.00","340000.00","0.5529"
"200115","2020","10/29/2020","128030.00","235000.00","0.5448"
"200446","2020","09/02/2021","128590.00","240500.00","0.5346"
"20043","2020","11/25/2020","204190.00","320000.00","0.638"
"200261","2020","11/20/2020","761880.00","1280000.00","0.5952"
"200886","2020","06/14/2021","98900.00","225000.00","0.4395"
"200054","2020","01/19/2021","153610.00","276000.00","0.5565"
"20912","2020","09/14/2021","120750.00","280000.00","0.4312"
"200433","2020","08/02/2021","135000.00","205000.00","0.6585"
"200279","2020","07/21/2021","122700.00","234000.00","0.5243"
"20143","2020","05/17/2021","327950.00","570000.00","0.5753"
"200578","2020","06/02/2021","98200.00","221100.00","0.4441"
"20100","2020","08/16/2021","126380.00","320000.00","0.3949375"
"200176","2020","02/02/2021","418190.00","750000.00","0.5575"
"200075","2020","01/19/2021","105980.00","185500.00","0.5713"
"200169","2020","01/08/2021","406780.00","650000.00","0.6258"
"200563","2020","02/03/2021","552860.00","925000.00","0.5976"
"201086","2020","08/06/2021","93530.00","100000.00","0.9353"
"2020047","2020","11/05/2020","241800.00","204000.00","1.1852"
"200333","2020","09/02/2021","43100.00","18000.00","2.394444444"
"200925","2020","04/30/2021","1613920.00","2550000.00","0.632909804"
"200070","2020","10/15/2020","1234100.00","3475000.00","0.3551"
"200082","2020","05/19/2021","62900.00","89000.00","0.7067"
"200096","2020","10/20/2020","65600.00","115000.00","0.5704"
"200823","2020","08/16/2021","153580.00","349900.00","0.4389"
"200788","2020","08/23/2021","453200.00","965000.00","0.4696"
"200209","2020","08/27/2021","179000.00","315000.00","0.5682"
"200605","2020","07/28/2021","116820.00","305000.00","0.383016393"
"200231","2020","03/12/2021","78820.00","123000.00","0.6408"
"200642","2020","08/18/2021","287200.00","567000.00","0.5065"
"200049","2020","12/21/2020","226310.00","403000.00","0.5615"
"200093","2020","12/31/2020","140220.00","150000.00","0.9348"
"201339","2020","09/16/2021","188650.00","378000.00","0.499"
"200589","2020","06/16/2021","231300.00","410000.00","0.5641"
"200266","2020","02/10/2021","192460.00","300000.00","0.6415"
"200940","2020","05/17/2021","106800.00","190000.00","0.5621"
"2020065","2020","11/20/2020","107300.00","235500.00","0.4556"
"200809","2020","08/30/2021","186200.00","295000.00","0.6311"
"200109","2020","01/21/2021","86800.00","129000.00","0.6728"
"200822","2020","04/07/2021","550830.00","950000.00","0.5798"
"200211","2020","05/17/2021","76700.00","153000.00","0.5013"
"200203","2020","08/18/2021","168000.00","265000.00","0.6339"
"20664","2020","04/21/2021","44485.00","217000.00","0.205"
"200983","2020","07/06/2021","191900.00","425000.00","0.451529412"
"201028","2020","05/17/2021","1556450.00","2090000.00","0.744712919"
"200000417","2020","09/17/2021","94450.00","95000.00","0.994210526"
"2020298","2020","06/15/2021","229400.00","420000.00","0.5461"
"20613","2020","09/23/2021","627200.00","1127000.00","0.5565"
"200257","2020","12/31/2020","122420.00","198000.00","0.6182"
"201105","2020","08/13/2021","99409.00","290000.00","0.3427"
"201093","2020","06/01/2021","1205400.00","2200000.00","0.5479"
"200084","2020","05/27/2021","246680.00","540000.00","0.4568"
"200841","2020","06/01/2021","245800.00","385000.00","0.6384"
"20164","2020","09/24/2021","233170.00","414500.00","0.562533172"
"20148","2020","04/15/2021","80430.00","155000.00","0.5189"
"200225","2020","07/29/2021","203640.00","442500.00","0.4602"
"200781","2020","09/16/2021","173700.00","331000.00","0.5247"
"200116","2020","04/12/2021","299410.00","510000.00","0.587"
"200119","2020","04/01/2021","147400.00","260000.00","0.5669"
"201121","2020","02/08/2021","146230.00","274000.00","0.5336"
"201297","2020","08/02/2021","169900.00","323000.00","0.526"
"2020337","2020","09/08/2021","156500.00","360000.00","0.4347"
"20059","2020","10/29/2020","67670.00","110000.00","0.6151"
"2020109","2020","01/08/2021","108700.00","190400.00","0.5709"
"200933","2020","05/03/2021","3759560.00","5900000.00","0.6372"
"200410","2020","04/20/2021","156100.00","359900.00","0.433731592"
"20172","2020","12/02/2020","116000.00","248500.00","0.4668"
"200005","2020","10/01/2020","120900.00","203000.00","0.5955"
"200140","2020","12/14/2020","594780.00","450000.00","1.321733333"
"200195","2020","12/16/2020","393400.00","602500.00","0.6529"
"200168","2020","11/02/2020","1425480.00","2525000.00","0.5645"
"200470","2020","06/22/2021","67670.00","123900.00","0.5461"
"200059","2020","02/26/2021","302700.00","375000.00","0.8072"
"20819","2020","05/28/2021","18130.00","55000.00","0.329636364"
"201417","2020","07/16/2021","761880.00","1675000.00","0.4548"
"200694","2020","03/09/2021","201500.00","365000.00","0.552"
"200210","2020","02/12/2021","106460.00","100000.00","1.0646"
"200431","2020","04/06/2021","65100.00","85000.00","0.7658"
"200102","2020","11/03/2020","183700.00","360000.00","0.5102"
"10041","2001","03/07/2002","368400.00","875000.00","0.421028571"
"201324","2020","07/02/2021","848680.00","1300000.00","0.6528"
"20512","2020","05/04/2021","83420.00","190000.00","0.439"
"2000366","2020","06/14/2021","41270.00","97000.00","0.4254"
"200560","2020","02/26/2021","100700.00","135000.00","0.7459"
"20102","2020","02/12/2021","114170.00","205000.00","0.5569"
"201229","2020","09/08/2021","153500.00","295000.00","0.5203"
"200073","2020","11/02/2020","123240.00","167904.00","0.7339"
"200794","2020","05/19/2021","109600.00","260000.00","0.421538462"
"200191","2020","09/02/2021","156900.00","255000.00","0.6152"
"200212","2020","11/24/2020","38220.00","18500.00","2.065945946"
"201245","2020","09/22/2021","50936.00","85000.00","0.5992"
"200423","2020","01/15/2021","73780.00","119900.00","0.6153"
"200056","2020","02/04/2021","382600.00","795000.00","0.4812"
"200244","2020","11/18/2020","2984870.00","4400000.00","0.6783"
"201154","2020","04/05/2021","100730.00","154900.00","0.6502"
"200314","2020","03/08/2021","144060.00","282500.00","0.5099"
"200008","2020","10/02/2020","121910.00","225000.00","0.5418"
"200182","2020","01/05/2021","54620.00","39900.00","1.368922306"
"200664","2020","07/12/2021","163200.00","255000.00","0.64"
"201172","2020","09/01/2021","80446.00","185000.00","0.4348"
"200811","2020","04/14/2021","99300.00","169900.00","0.5844"
"20000030","2020","10/21/2020","310830.00","552500.00","0.5625"
"201042","2020","11/10/2020","91840.00","142000.00","0.646760563"
"200076","2020","08/11/2021","1332900.00","2400000.00","0.5553"
"200139","2020","11/24/2020","50680.00","110500.00","0.458642534"
"200203","2020","01/21/2021","374850.00","639000.00","0.5866"
"200112","2020","11/06/2020","168900.00","102500.00","1.6478"
"200995","2020","05/27/2021","183000.00","410000.00","0.4463"
"200255","2020","09/10/2021","94840.00","110000.00","0.862181818"
"20680","2020","07/02/2021","113940.00","257000.00","0.4433"
"20594","2020","09/02/2021","1224440.00","2950000.00","0.415064407"
"200271","2020","12/09/2020","86800.00","126000.00","0.6888"
"201305","2020","09/13/2021","237160.00","385000.00","0.616"
"200460","2020","01/29/2021","180390.00","320000.00","0.5637"
"201308","2020","07/21/2021","289520.00","530000.00","0.5462"
"200022","2020","11/02/2020","103960.00","226700.00","0.4585"
"200348","2020","12/14/2020","121400.00","103000.00","1.178640777"
"2020097","2020","12/22/2020","149600.00","425000.00","0.352"
"200329","2020","12/08/2020","246900.00","420000.00","0.5878"
"200409","2020","04/19/2021","297900.00","325000.00","0.9166"
"200620","2020","08/03/2021","243610.00","460000.00","0.5295"
"200240","2020","01/08/2021","114500.00","190000.00","0.6026"
"200403","2020","04/12/2021","70900.00","140000.00","0.5064"
"2020232","2020","06/01/2021","92600.00","120000.00","0.7716"
"200640","2020","02/25/2021","129100.00","194360.00","0.6642"
"2020080","2020","12/02/2020","101900.00","229000.00","0.4449"
"200309","2020","03/02/2021","130550.00","292000.00","0.447"
"200201","2020","05/17/2021","223100.00","360000.00","0.6197"
"201057","2020","05/24/2021","15437590.00","3200000.00","4.8242"
"200248","2020","01/15/2021","386050.00","1550000.00","0.249064516"
"200308","2020","05/28/2021","189560.00","300000.00","0.6318"
"200880","2020","09/01/2021","105460.00","166000.00","0.6353"
"200609","2020","02/08/2021","983780.00","1585000.00","0.6206"
"20165","2020","01/25/2021","699860.00","1146000.00","0.6106"
"200542","2020","06/07/2021","403500.00","630000.00","0.6404"
"200659","2020","03/30/2021","54000.00","95000.00","0.5684"
"200007","2020","10/02/2020","36390.00","150000.00","0.2426"
"200031","2020","03/09/2021","605400.00","1262500.00","0.4795"
"200344","2020","04/23/2021","428870.00","573000.00","0.7484"
"200352","2020","12/10/2020","316890.00","540000.00","0.5868"
"200061","2020","11/25/2020","1488700.00","2347500.00","0.6341"
"20000173","2020","02/16/2021","204760.00","280000.00","0.7312"
"200245","2020","04/15/2021","160240.00","199500.00","0.8032"
"201212","2020","07/14/2021","197400.00","260000.00","0.7592"
"200087","2020","02/10/2021","534640.00","880000.00","0.6075"
"200147","2020","12/07/2020","168930.00","325000.00","0.5197"
"20058","2020","04/30/2021","197600.00","345000.00","0.5727"
"200857","2020","06/07/2021","40400.00","154000.00","0.262337662"
"200124","2020","08/11/2021","660380.00","100000.00","6.6038"
"200078","2020","05/20/2021","59700.00","74900.00","0.797"
"200177","2020","05/25/2021","279160.00","695000.00","0.4016"
"200465","2020","05/03/2021","134600.00","265288.00","0.5073"
"200655","2020","04/06/2021","105350.00","150000.00","0.7023"
"200044","2020","05/06/2021","426130.00","785000.00","0.5428"
"200506","2020","09/07/2021","270400.00","535000.00","0.5054"
"200249","2020","12/04/2020","97930.00","185000.00","0.5293"
"200057","2020","10/14/2020","1767780.00","2900000.00","0.6095"
"200223","2020","07/19/2021","193100.00","320000.00","0.6034"
"200725","2020","09/22/2021","55260.00","117500.00","0.4702"
"201073","2020","08/02/2021","105100.00","201000.00","0.5228"
"200688","2020","09/01/2021","95120.00","225000.00","0.4227"
"20020","2020","12/23/2020","120050.00","255000.00","0.4707"
"200034","2020","12/22/2020","191700.00","305000.00","0.6285"
"201653","2020","08/26/2021","933520.00","1775000.00","0.5259"
"200124","2020","11/30/2020","384800.00","815000.00","0.4721"
"200283","2020","11/30/2020","113900.00","218000.00","0.5224"
"200466","2020","01/19/2021","111600.00","195000.00","0.5723"
"2000204","2020","04/29/2021","676340.00","775000.00","0.8726"
"200169","2020","01/20/2021","1943300.00","2650000.00","0.733320755"
"201206","2020","08/31/2021","123200.00","280010.00","0.4399"
"200483","2020","08/31/2021","174300.00","420000.00","0.415"
"200211","2020","07/12/2021","39600.00","35000.00","1.1314"
"200189","2020","04/29/2021","163110.00","300000.00","0.5437"
"200178","2020","12/03/2020","102050.00","195000.00","0.5233"
"200339","2020","03/01/2021","198700.00","320000.00","0.6209"
"20020","2020","10/07/2020","47600.00","145000.00","0.3282"
"200104","2020","11/09/2020","193200.00","337500.00","0.572444444"
"200110","2020","11/12/2020","191470.00","462020.00","0.414419289"
"20289","2020","05/03/2021","1141350.00","1775000.00","0.643"
"200617","2020","03/16/2021","111800.00","240000.00","0.4658"
"200324","2020","03/02/2021","100500.00","130000.00","0.773"
"20000068","2020","12/28/2020","66080.00","60000.00","1.1013"
"200290","2020","09/14/2021","144880.00","275000.00","0.5268"
"2020102","2020","12/28/2020","148400.00","247000.00","0.6008"
"201476","2020","07/26/2021","1140440.00","1885000.00","0.605"
"200646","2020","08/16/2021","151650.00","310000.00","0.4891"
"200704","2020","08/20/2021","20860.00","65000.00","0.320923077"
"200026","2020","10/22/2020","176270.00","480000.00","0.3672"
"200141","2020","03/01/2021","184600.00","307500.00","0.6003"
"200543","2020","09/27/2021","227000.00","465000.00","0.4881"
"200323","2020","12/21/2020","127470.00","258400.00","0.4933"
"201357","2020","07/08/2021","796670.00","1100000.00","0.7242"
"200508","2020","05/19/2021","67800.00","105000.00","0.6457"
"200041","2020","10/19/2020","121900.00","180000.00","0.6772"
"200308","2020","12/03/2020","104700.00","195000.00","0.5369"
"200696","2020","03/08/2021","1733970.00","1800000.00","0.9633"
"201254","2020","06/08/2021","174860.00","356000.00","0.4911"
"200304","2020","02/19/2021","427000.00","670000.00","0.6373"
"200023","2020","10/13/2020","188560.00","270000.00","0.6983"
"200361","2020","12/30/2020","111860.00","108333.00","1.032557023"
"201086","2020","08/03/2021","175900.00","165000.00","1.066060606"
"201054","2020","07/14/2021","100310.00","211300.00","0.474727875"
"200129","2020","09/10/2021","103450.00","63000.00","1.642"
"20081","2020","01/11/2021","66430.00","72000.00","0.9226"
"20270","2020","04/20/2021","997360.00","1660000.00","0.6008"
"200583","2020","09/20/2021","188120.00","665000.00","0.282887218"
"20606","2020","06/08/2021","140050.00","240000.00","0.5835"
"200238","2020","11/13/2020","123200.00","235000.00","0.5242"
"200074","2020","05/05/2021","151690.00","280000.00","0.5417"
"2020315","2020","08/20/2021","129300.00","257000.00","0.5031"
"200041","2020","10/09/2020","57190.00","110000.00","0.5199"
"200403","2020","07/15/2021","404550.00","660000.00","0.6129"
"200193","2020","04/29/2021","0.00","430000.00","0"
"20036","2020","04/27/2021","105800.00","150000.00","0.7053"
"200176","2020","12/08/2020","74400.00","126000.00","0.5904"
"2020430","2020","09/30/2021","112600.00","180000.00","0.6255"
"2000154","2020","01/19/2021","195370.00","315000.00","0.6202"
"20329","2020","01/13/2021","244580.00","405000.00","0.6039"
"20432","2020","07/28/2021","144130.00","315000.00","0.457555556"
"20579","2020","08/23/2021","2057090.00","3500000.00","0.5877"
"200119","2020","02/02/2021","167300.00","240000.00","0.697"
"200149","2020","05/17/2021","260610.00","535000.00","0.4871"
"2020181","2020","03/01/2021","234200.00","260000.00","0.9007"
"2020176","2020","04/14/2021","124800.00","210000.00","0.5942"
"200716","2020","08/26/2021","0.00","775000.00","0"
"200341","2020","05/24/2021","225260.00","431000.00","0.5226"
"200230","2020","11/17/2020","108500.00","218500.00","0.4965"
"20113","2020","12/09/2020","409780.00","1515000.00","0.270481848"
"200085","2020","11/23/2020","253100.00","200000.00","1.2655"
"200142","2020","06/03/2021","383250.00","625000.00","0.6132"
"20314","2020","05/11/2021","293650.00","535000.00","0.5488"
"2000295","2020","05/04/2021","237170.00","465000.00","0.51"
"200211","2020","02/12/2021","163960.00","323000.00","0.507616099"
"20211","2020","08/29/2021","288260.00","523000.00","0.5511"
"2020205","2020","05/05/2021","190600.00","318000.00","0.5993"
"20000207","2020","03/16/2021","241260.00","430000.00","0.561"
"200398","2020","12/28/2020","94300.00","9000.00","10.47777778"
"201069","2020","07/19/2021","167160.00","345000.00","0.4845"
"200307","2020","04/30/2021","436710.00","820000.00","0.532573171"
"200743","2020","09/02/2021","101430.00","240000.00","0.422625"
"200234","2020","01/25/2021","113250.00","240000.00","0.4718"
"201772","2020","09/27/2021","620480.00","1400000.00","0.4432"
"200794","2020","05/17/2021","110320.00","105000.00","1.0506"
"200659","2020","08/26/2021","154960.00","240000.00","0.6456"
"201135","2020","03/09/2021","155330.00","159000.00","0.976918239"
"200987","2020","05/25/2021","121600.00","145000.00","0.83862069"
"201133","2020","06/04/2021","1177820.00","2150000.00","0.547823256"
"20554","2020","03/23/2021","70035.00","250000.00","0.2801"
"200174","2020","12/08/2020","102400.00","167000.00","0.6131"
"20007","2020","10/13/2020","186200.00","265000.00","0.7026"
"200794","2020","04/12/2021","48900.00","104000.00","0.4701"
"200392","2020","06/15/2021","262700.00","434000.00","0.6052"
"200430","2020","07/30/2021","216020.00","300000.00","0.72"
"200317","2020","05/10/2021","257400.00","625000.00","0.41184"
"200327","2020","02/05/2021","118030.00","200000.00","0.5901"
"20000054","2020","11/06/2020","212010.00","335000.00","0.632865672"
"200223","2020","08/05/2021","219380.00","177500.00","1.2359"
"200024","2020","10/28/2020","121590.00","235000.00","0.5174"
"200915","2020","06/21/2021","108000.00","215000.00","0.5023"
"20205","2020","12/10/2020","108800.00","200000.00","0.544"
"200135","2020","12/21/2020","171850.00","325000.00","0.5287"
"200060","2020","10/28/2020","269900.00","395000.00","0.6832"
"200426","2020","06/04/2021","98990.00","147000.00","0.6734"
"20144","2020","11/17/2020","50435.00","50000.00","1.0087"
"2000043","2020","10/27/2020","243690.00","380000.00","0.641289474"
"200044","2020","02/03/2021","168690.00","248000.00","0.6802"
"20955","2020","09/29/2021","83100.00","145000.00","0.5731"
"20414","2020","07/19/2021","248710.00","380000.00","0.6545"
"200083","2020","12/10/2020","96110.00","180000.00","0.5339"
"200014","2020","10/20/2020","214660.00","315000.00","0.6814"
"200048","2020","02/11/2021","70400.00","80000.00","0.88"
"200118","2020","12/08/2020","616900.00","925000.00","0.6669"
"200054","2020","10/16/2020","103810.00","220000.00","0.4718"
"200420","2020","04/21/2021","55000.00","100000.00","0.55"
"200342","2020","06/21/2021","358990.00","589000.00","0.6094"
"200844","2020","08/20/2021","110430.00","236000.00","0.4679"
"20208","2020","12/04/2020","38010.00","110000.00","0.3455"
"20005","2020","10/01/2020","17080.00","1775000.00","0.009622535"
"200809","2020","05/19/2021","135240.00","215000.00","0.629"
"200000296","2020","06/15/2021","266420.00","583000.00","0.4569"
"200088","2020","12/23/2020","129570.00","233000.00","0.556"
"2000310","2020","05/10/2021","181800.00","315000.00","0.5771"
"200043","2020","11/09/2020","130200.00","340000.00","0.3829"
"200102","2020","08/09/2021","361900.00","761500.00","0.4752"
"200192","2020","12/15/2020","246800.00","400000.00","0.617"
"200055","2020","12/30/2020","125820.00","125000.00","1.0065"
"200391","2020","01/07/2021","77490.00","112500.00","0.6888"
"200617","2020","03/29/2021","108220.00","234118.00","0.4622"
"200030","2020","10/29/2020","126700.00","205000.00","0.618"
"2000126","2020","01/21/2021","163450.00","395000.00","0.413797468"
"200005","2020","10/06/2020","163280.00","235000.00","0.6948"
"200179","2020","06/07/2021","151400.00","250000.00","0.6056"
"200854","2020","04/16/2021","1348060.00","2025000.00","0.6657"
"201325","2020","09/30/2021","186300.00","360000.00","0.5175"
"200024","2020","10/08/2020","477700.00","650000.00","0.734923077"
"200070","2020","12/03/2020","106640.00","261000.00","0.408582375"
"200358","2020","06/07/2021","136710.00","270000.00","0.5063"
"200965","2020","05/20/2021","153400.00","355000.00","0.4321"
"200298","2020","12/01/2020","777560.00","1515000.00","0.5132"
"200002","2020","10/05/2020","738610.00","925000.00","0.798497297"
"200377","2020","03/30/2021","124700.00","225500.00","0.5529"
"200282","2020","02/04/2021","95970.00","82676.00","1.160796362"
"20136","2020","08/13/2021","100660.00","252100.00","0.3992"
"20154","2020","12/23/2020","224630.00","405000.00","0.5546"
"20048","2020","07/07/2021","202500.00","390000.00","0.5192"
"200364","2020","09/24/2021","108600.00","230000.00","0.4721"
"200152","2020","05/24/2021","578800.00","870000.00","0.6652"
"20412","2020","03/11/2021","120860.00","229900.00","0.5257"
"200016","2020","10/19/2020","737290.00","872000.00","0.8455"
"200075","2020","09/09/2021","228200.00","400000.00","0.5705"
"200225","2020","11/05/2020","196400.00","350000.00","0.5611"
"200632","2020","06/30/2021","157900.00","288000.00","0.5482"
"20464","2020","07/06/2021","590660.00","815000.00","0.7247"
"201054","2020","05/21/2021","1149540.00","2400000.00","0.4789"
"200685","2020","08/09/2021","120200.00","275000.00","0.437090909"
"20123","2020","11/09/2020","54565.00","161000.00","0.338913043"
"200261","2020","08/03/2021","145110.00","200000.00","0.7255"
"200042","2020","10/16/2020","126900.00","240000.00","0.5287"
"20123","2020","11/16/2020","104840.00","224500.00","0.4669"
"201338","2020","09/20/2021","175000.00","375000.00","0.4666"
"200220","2020","11/16/2020","214400.00","384000.00","0.5583"
"20013","2020","12/14/2020","395340.00","765000.00","0.5167"
"200510","2020","05/27/2021","171000.00","265000.00","0.6452"
"200954","2020","05/04/2021","1986810.00","3750000.00","0.5298"
"200147","2020","11/23/2020","110110.00","164000.00","0.6714"
"200214","2020","11/12/2020","840140.00","975000.00","0.8616"
"200177","2020","11/04/2020","1861510.00","2700000.00","0.6894"
"200329","2020","04/07/2021","91380.00","150000.00","0.6092"
"20495","2020","03/05/2021","24570.00","96000.00","0.2559"
"200355","2020","03/01/2021","121760.00","224000.00","0.5435"
"20633","2020","06/21/2021","76640.00","155200.00","0.4938"
"200138","2020","11/18/2020","259000.00","600000.00","0.4316"
"200515","2020","09/21/2021","208460.00","580000.00","0.359413793"
"200019","2020","10/07/2020","202330.00","369900.00","0.5469"
"200130","2020","08/09/2021","78600.00","183000.00","0.4295"
"200107","2020","01/25/2021","191740.00","279000.00","0.6872"
"201642","2020","08/25/2021","1158920.00","2117087.00","0.5474"
"20295","2020","04/30/2021","141610.00","291000.00","0.4866"
"200066","2020","11/10/2020","439900.00","805000.00","0.5464"
"201122","2020","08/18/2021","127400.00","105609.00","1.2063"
"201155","2020","06/09/2021","1050000.00","2600000.00","0.4038"
"200578","2020","02/08/2021","114900.00","170000.00","0.6758"
"200544","2020","09/01/2021","212820.00","419000.00","0.5079"
"200036","2020","04/12/2021","621200.00","1080000.00","0.5751"
"200132","2020","06/17/2021","298330.00","515000.00","0.5792"
"200642","2020","07/20/2021","113100.00","220000.00","0.514"
"201361","2020","09/27/2021","67970.00","125000.00","0.54376"
"20011","2020","10/21/2020","1652560.00","288750.00","5.723151515"
"200055","2020","12/14/2020","419960.00","800000.00","0.5249"
"20177","2020","02/04/2021","1627570.00","2212500.00","0.735624859"
"200458","2020","05/07/2021","99600.00","180000.00","0.5533"
"201245","2020","07/21/2021","59100.00","125000.00","0.4728"
"20146","2020","11/23/2020","199680.00","299500.00","0.6667"
"20170","2020","07/01/2021","93310.00","75000.00","1.2441"
"201199","2020","06/16/2021","2561440.00","4950000.00","0.5174"
"200061","2020","11/25/2020","127960.00","198300.00","0.6452"
"2000421","2020","07/12/2021","3280.00","7374.00","0.4448"
"20608","2020","04/06/2021","47390.00","240000.00","0.1974"
"200636","2020","06/23/2021","136790.00","100000.00","1.3679"
"200049","2020","11/23/2020","125900.00","180000.00","0.6994"
"2000383","2020","06/21/2021","132400.00","305000.00","0.434098361"
"200094","2020","12/31/2020","64500.00","42000.00","1.5357"
"200080","2020","04/19/2021","23410.00","66500.00","0.352"
"200533","2020","07/14/2021","329190.00","665000.00","0.495"
"201264","2020","07/27/2021","252800.00","420000.00","0.6019"
"200723","2020","03/11/2021","522410.00","868900.00","0.6012"
"20283","2020","12/28/2020","59395.00","305000.00","0.1947"
"200145","2020","12/08/2020","100780.00","140000.00","0.7198"
"200554","2020","06/29/2021","135300.00","225000.00","0.6013"
"200832","2020","04/19/2021","174900.00","330000.00","0.53"
"2020361","2020","08/10/2021","184600.00","320000.00","0.5768"
"200711","2020","03/15/2021","150800.00","277500.00","0.5434"
"201547","2020","09/20/2021","128500.00","277000.00","0.4638"
"200452","2020","05/06/2021","197000.00","650000.00","0.303"
"200241","2020","11/17/2020","1124410.00","1680000.00","0.6692"
"200420","2020","03/30/2021","17910.00","95000.00","0.188526316"
"200486","2020","05/10/2021","110900.00","215000.00","0.5158"
"200522","2020","06/10/2021","26390.00","42000.00","0.628333333"
"20080","2020","07/14/2021","373900.00","630000.00","0.5934"
"200397","2020","04/05/2021","207600.00","340000.00","0.6105"
"200027","2020","10/07/2020","156030.00","195000.00","0.800153846"
"2020131","2020","02/08/2021","118800.00","285000.00","0.4168"
"2020241","2020","05/03/2021","202700.00","305000.00","0.6645"
"201264","2020","09/02/2021","10850.00","305750.00","0.0354"
"200360","2020","05/03/2021","128110.00","220000.00","0.5823"
"201351","2020","08/11/2021","267300.00","450000.00","0.594"
"200213","2020","06/01/2021","169500.00","282500.00","0.6"
"200773","2020","04/05/2021","75200.00","184000.00","0.4086"
"200117","2020","02/17/2021","11350.00","230000.00","0.0493"
"200085","2020","10/30/2020","128200.00","227000.00","0.5647"
"200478","2020","05/17/2021","226300.00","385000.00","0.5877"
"200423","2020","07/22/2021","561750.00","1100000.00","0.5106"
"200001","2020","10/01/2020","185360.00","185000.00","1.0019"
"201193","2020","05/07/2021","63980.00","33750.00","1.895703704"
"20097","2020","02/09/2021","210700.00","362355.00","0.5814"
"20052","2020","12/07/2020","130480.00","212000.00","0.6154"
"201470","2020","09/02/2021","148300.00","425000.00","0.348941176"
"200501","2020","01/15/2021","1767850.00","2875000.00","0.6149"
"200196","2020","08/13/2021","303900.00","694125.00","0.4378"
"201154","2020","08/26/2021","250320.00","340000.00","0.7362"
"200441","2020","05/03/2021","9600.00","34100.00","0.2815"
"20096","2020","08/20/2021","2114400.00","3900000.00","0.5421"
"200336","2020","03/08/2021","371400.00","585000.00","0.6348"
"200519","2020","09/23/2021","172830.00","360000.00","0.48"
"200204","2020","07/22/2021","114100.00","226000.00","0.5048"
"201274","2020","09/03/2021","241290.00","469000.00","0.5144"
"201010","2020","05/13/2021","3856300.00","7445000.00","0.5179"
"200079","2020","07/14/2021","143480.00","140000.00","1.0248"
"200058","2020","12/01/2020","180500.00","290000.00","0.6224"
"200177","2020","11/12/2020","97230.00","172000.00","0.5652"
"201177","2020","09/02/2021","107604.00","280000.00","0.3843"
"200038","2020","11/04/2020","166380.00","317500.00","0.524"
"200356","2020","09/17/2021","172400.00","400000.00","0.431"
"200164","2020","04/01/2021","186400.00","360000.00","0.5177"
"2000447","2020","07/29/2021","266260.00","550000.00","0.4841"
"20449","2020","06/30/2021","1488270.00","2375000.00","0.6266"
"200021","2020","01/14/2021","166700.00","260000.00","0.6411"
"201200","2020","07/13/2021","278700.00","427311.00","0.6522"
"200679","2020","08/30/2021","107640.00","127000.00","0.8475"
"200896","2020","05/03/2021","99700.00","222000.00","0.449"
"200120","2020","03/19/2021","688900.00","1050000.00","0.656"
"200925","2020","06/22/2021","37700.00","81000.00","0.4654"
"201684","2020","09/02/2021","2770390.00","3100000.00","0.8936"
"20154","2020","06/07/2021","266560.00","460000.00","0.5794"
"200164","2020","07/21/2021","135280.00","170000.00","0.7957"
"200361","2020","03/23/2021","160000.00","350000.00","0.457142857"
"20041","2020","11/23/2020","83440.00","110000.00","0.7585"
"20282","2020","12/28/2020","146195.00","375000.00","0.3898"
"200058","2020","06/30/2021","70090.00","110000.00","0.6371"
"20285","2020","01/11/2021","78270.00","115500.00","0.6776"
"200863","2020","06/08/2021","238700.00","326662.00","0.730724725"
"200996","2020","05/11/2021","318080.00","625000.00","0.508928"
"200099","2020","09/14/2021","6640.00","230000.00","0.0288"
"20219","2020","03/04/2021","346570.00","525000.00","0.6601"
"2020268","2020","07/07/2021","85900.00","245000.00","0.350612245"
"200462","2020","08/16/2021","186600.00","340000.00","0.5488"
"200113","2020","01/22/2021","152880.00","292500.00","0.5226"
"200037","2020","10/09/2020","63770.00","131000.00","0.4867"
"2000356","2020","08/12/2021","86170.00","235000.00","0.3666"
"20000049","2020","11/04/2020","209500.00","401500.00","0.521793275"
"200079","2020","12/11/2020","307930.00","500000.00","0.6158"
"200450","2020","01/04/2021","4310810.00","6400000.00","0.6735"
"201036","2020","06/07/2021","16800.00","45000.00","0.373333333"
"200195","2020","12/08/2020","105080.00","209000.00","0.5027"
"200413","2020","12/23/2020","417620.00","715000.00","0.584"
"200181","2020","02/05/2021","234860.00","399000.00","0.5886"
"200081","2020","01/25/2021","107120.00","240000.00","0.4463"
"20018","2020","11/09/2020","50360.00","220000.00","0.2289"
"200636","2020","07/27/2021","335160.00","676000.00","0.4957"
